date,storenumber,total_lettuce_trans_sub
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,4
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-02,46673,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,4
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,4
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,4
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,4
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,4
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,4904,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,4
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,4
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,4
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,4
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,4
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,12631,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,4
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,4
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,4
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,4
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,4
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,6
2015-06-03,20974,2
2015-06-03,20974,4
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,6
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,20974,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,4
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-03,46673,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,4
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,0
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,4
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,4
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,4
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,4
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,4
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,4904,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,4
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,4
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,4
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,4
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,4
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,4
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,12631,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,4
2015-06-04,20974,4
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,0
2015-06-04,20974,4
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,4
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,0
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,4
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,4
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,4
2015-06-04,20974,4
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,20974,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,4
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,4
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,4
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,4
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,4
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-04,46673,2
2015-06-05,4904,0
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,0
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,0
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,0
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,4
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,6
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,4
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,4
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,2
2015-06-05,4904,4
2015-06-05,4904,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,4
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,4
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
2015-06-05,12631,2
